Tri   ,Année   ,Périmètre juridique ,Legal perimeter ,Périmètre spatial             ,country                  ,Filière        ,Sector                   ,Type d'énergie ,Type of energy ,Production            ,Unité ,Méthode de consolidation ,Consolidation method ,city             ,lat      ,lng     ,population ,alpha-2 ,alpha-3 ,country-code ,iso_3166-2    ,region   ,sub-region                      ,intermediate-region ,region-code ,sub-region-code ,intermediate-region-code
 69.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Viêt Nam                      ,Vietnam                  ,Solaire        ,Solar                    ,Électrique     ,Electric       ,    34.0636945        ,GWh   ,Nette                    ,Net                  ,Ho Chi Minh City ,10.78    ,106.695 , 5314000.0 ,VN      ,VNM     ,       704.0 ,ISO 3166-2:VN ,Asia     ,South-eastern Asia              ,                    ,        142 ,            035 ,                      
173.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Viêt Nam                      ,Vietnam                  ,Gaz            ,Gas                      ,Électrique     ,Electric       ,  2205.0545625        ,GWh   ,Nette                    ,Net                  ,Ho Chi Minh City ,10.78    ,106.695 , 5314000.0 ,VN      ,VNM     ,       704.0 ,ISO 3166-2:VN ,Asia     ,South-eastern Asia              ,                    ,        142 ,            035 ,                      
233.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Viêt Nam                      ,Vietnam                  ,Gaz            ,Gas                      ,Électrique     ,Electric       ,  2711.3158125        ,GWh   ,Nette                    ,Net                  ,Ho Chi Minh City ,10.78    ,106.695 , 5314000.0 ,VN      ,VNM     ,       704.0 ,ISO 3166-2:VN ,Asia     ,South-eastern Asia              ,                    ,        142 ,            035 ,                      
333.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Viêt Nam                      ,Vietnam                  ,Gaz            ,Gas                      ,Électrique     ,Electric       ,  3031.752375         ,GWh   ,Nette                    ,Net                  ,Ho Chi Minh City ,10.78    ,106.695 , 5314000.0 ,VN      ,VNM     ,       704.0 ,ISO 3166-2:VN ,Asia     ,South-eastern Asia              ,                    ,        142 ,            035 ,                      
 70.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Pays-Bas                      ,Netherlands              ,Gaz            ,Gas                      ,Électrique     ,Electric       ,  1488.1              ,GWh   ,Nette                    ,Net                  ,The Hague        ,52.08    ,4.27    , 1406000.0 ,NL      ,NLD     ,       528.0 ,ISO 3166-2:NL ,Europe   ,Western Europe                  ,                    ,        150 ,            155 ,                      
174.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Pays-Bas                      ,Netherlands              ,Gaz            ,Gas                      ,Électrique     ,Electric       ,  1743.5              ,GWh   ,Nette                    ,Net                  ,The Hague        ,52.08    ,4.27    , 1406000.0 ,NL      ,NLD     ,       528.0 ,ISO 3166-2:NL ,Europe   ,Western Europe                  ,                    ,        150 ,            155 ,                      
234.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Pays-Bas                      ,Netherlands              ,Gaz            ,Gas                      ,Électrique     ,Electric       ,  2513.4              ,GWh   ,Nette                    ,Net                  ,The Hague        ,52.08    ,4.27    , 1406000.0 ,NL      ,NLD     ,       528.0 ,ISO 3166-2:NL ,Europe   ,Western Europe                  ,                    ,        150 ,            155 ,                      
334.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Pays-Bas                      ,Netherlands              ,Gaz            ,Gas                      ,Électrique     ,Electric       ,  2395.4              ,GWh   ,Nette                    ,Net                  ,The Hague        ,52.08    ,4.27    , 1406000.0 ,NL      ,NLD     ,       528.0 ,ISO 3166-2:NL ,Europe   ,Western Europe                  ,                    ,        150 ,            155 ,                      
 71.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Chili                         ,Chile                    ,Fioul          ,Fioul                    ,Électrique     ,Electric       ,    85.1              ,GWh   ,Nette                    ,Net                  ,Santiago         ,-33.45   ,-70.667 , 5720000.0 ,CL      ,CHL     ,       152.0 ,ISO 3166-2:CL ,Americas ,Latin America and the Caribbean ,South America       ,        019 ,            419 ,                     5.0
 72.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Chili                         ,Chile                    ,Gaz            ,Gas                      ,Électrique     ,Electric       ,   799.995            ,GWh   ,Nette                    ,Net                  ,Santiago         ,-33.45   ,-70.667 , 5720000.0 ,CL      ,CHL     ,       152.0 ,ISO 3166-2:CL ,Americas ,Latin America and the Caribbean ,South America       ,        019 ,            419 ,                     5.0
 73.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Chili                         ,Chile                    ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,   162.68215          ,GWh   ,Nette                    ,Net                  ,Santiago         ,-33.45   ,-70.667 , 5720000.0 ,CL      ,CHL     ,       152.0 ,ISO 3166-2:CL ,Americas ,Latin America and the Caribbean ,South America       ,        019 ,            419 ,                     5.0
 74.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Chili                         ,Chile                    ,Solaire        ,Solar                    ,Électrique     ,Electric       ,   256.96975          ,GWh   ,Nette                    ,Net                  ,Santiago         ,-33.45   ,-70.667 , 5720000.0 ,CL      ,CHL     ,       152.0 ,ISO 3166-2:CL ,Americas ,Latin America and the Caribbean ,South America       ,        019 ,            419 ,                     5.0
175.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Chili                         ,Chile                    ,Fioul          ,Fioul                    ,Électrique     ,Electric       ,   261.06             ,GWh   ,Nette                    ,Net                  ,Santiago         ,-33.45   ,-70.667 , 5720000.0 ,CL      ,CHL     ,       152.0 ,ISO 3166-2:CL ,Americas ,Latin America and the Caribbean ,South America       ,        019 ,            419 ,                     5.0
176.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Chili                         ,Chile                    ,Gaz            ,Gas                      ,Électrique     ,Electric       ,   378.03             ,GWh   ,Nette                    ,Net                  ,Santiago         ,-33.45   ,-70.667 , 5720000.0 ,CL      ,CHL     ,       152.0 ,ISO 3166-2:CL ,Americas ,Latin America and the Caribbean ,South America       ,        019 ,            419 ,                     5.0
177.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Chili                         ,Chile                    ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,   153.0923           ,GWh   ,Nette                    ,Net                  ,Santiago         ,-33.45   ,-70.667 , 5720000.0 ,CL      ,CHL     ,       152.0 ,ISO 3166-2:CL ,Americas ,Latin America and the Caribbean ,South America       ,        019 ,            419 ,                     5.0
178.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Chili                         ,Chile                    ,Solaire        ,Solar                    ,Électrique     ,Electric       ,   280.2596           ,GWh   ,Nette                    ,Net                  ,Santiago         ,-33.45   ,-70.667 , 5720000.0 ,CL      ,CHL     ,       152.0 ,ISO 3166-2:CL ,Americas ,Latin America and the Caribbean ,South America       ,        019 ,            419 ,                     5.0
225.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Chili                         ,Chile                    ,Fioul          ,Fioul                    ,Électrique     ,Electric       ,    88.86             ,GWh   ,Nette                    ,Net                  ,Santiago         ,-33.45   ,-70.667 , 5720000.0 ,CL      ,CHL     ,       152.0 ,ISO 3166-2:CL ,Americas ,Latin America and the Caribbean ,South America       ,        019 ,            419 ,                     5.0
235.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Chili                         ,Chile                    ,Gaz            ,Gas                      ,Électrique     ,Electric       ,   462.75             ,GWh   ,Nette                    ,Net                  ,Santiago         ,-33.45   ,-70.667 , 5720000.0 ,CL      ,CHL     ,       152.0 ,ISO 3166-2:CL ,Americas ,Latin America and the Caribbean ,South America       ,        019 ,            419 ,                     5.0
258.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Chili                         ,Chile                    ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,   171.533            ,GWh   ,Nette                    ,Net                  ,Santiago         ,-33.45   ,-70.667 , 5720000.0 ,CL      ,CHL     ,       152.0 ,ISO 3166-2:CL ,Americas ,Latin America and the Caribbean ,South America       ,        019 ,            419 ,                     5.0
272.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Chili                         ,Chile                    ,Solaire        ,Solar                    ,Électrique     ,Electric       ,   287.399            ,GWh   ,Nette                    ,Net                  ,Santiago         ,-33.45   ,-70.667 , 5720000.0 ,CL      ,CHL     ,       152.0 ,ISO 3166-2:CL ,Americas ,Latin America and the Caribbean ,South America       ,        019 ,            419 ,                     5.0
325.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Chili                         ,Chile                    ,Fioul          ,Fioul                    ,Électrique     ,Electric       ,    19.74325          ,GWh   ,Nette                    ,Net                  ,Santiago         ,-33.45   ,-70.667 , 5720000.0 ,CL      ,CHL     ,       152.0 ,ISO 3166-2:CL ,Americas ,Latin America and the Caribbean ,South America       ,        019 ,            419 ,                     5.0
335.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Chili                         ,Chile                    ,Gaz            ,Gas                      ,Électrique     ,Electric       ,   433.024            ,GWh   ,Nette                    ,Net                  ,Santiago         ,-33.45   ,-70.667 , 5720000.0 ,CL      ,CHL     ,       152.0 ,ISO 3166-2:CL ,Americas ,Latin America and the Caribbean ,South America       ,        019 ,            419 ,                     5.0
357.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Chili                         ,Chile                    ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,   178.9              ,GWh   ,Nette                    ,Net                  ,Santiago         ,-33.45   ,-70.667 , 5720000.0 ,CL      ,CHL     ,       152.0 ,ISO 3166-2:CL ,Americas ,Latin America and the Caribbean ,South America       ,        019 ,            419 ,                     5.0
372.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Chili                         ,Chile                    ,Solaire        ,Solar                    ,Électrique     ,Electric       ,   281.9              ,GWh   ,Nette                    ,Net                  ,Santiago         ,-33.45   ,-70.667 , 5720000.0 ,CL      ,CHL     ,       152.0 ,ISO 3166-2:CL ,Americas ,Latin America and the Caribbean ,South America       ,        019 ,            419 ,                     5.0
 75.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Laos                          ,Laos                     ,Hydraulique    ,Hydraulic                ,Électrique     ,Electric       ,  1824.0              ,GWh   ,Nette                    ,Net                  ,Vientiane        ,17.9667  ,102.6   ,  754000.0 ,LA      ,LAO     ,       418.0 ,ISO 3166-2:LA ,Asia     ,South-eastern Asia              ,                    ,        142 ,            035 ,                      
179.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Laos                          ,Laos                     ,Hydraulique    ,Hydraulic                ,Électrique     ,Electric       ,  1904.0              ,GWh   ,Nette                    ,Net                  ,Vientiane        ,17.9667  ,102.6   ,  754000.0 ,LA      ,LAO     ,       418.0 ,ISO 3166-2:LA ,Asia     ,South-eastern Asia              ,                    ,        142 ,            035 ,                      
242.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Laos                          ,Laos                     ,Hydraulique    ,Hydraulic                ,Électrique     ,Electric       ,  2024.4              ,GWh   ,Nette                    ,Net                  ,Vientiane        ,17.9667  ,102.6   ,  754000.0 ,LA      ,LAO     ,       418.0 ,ISO 3166-2:LA ,Asia     ,South-eastern Asia              ,                    ,        142 ,            035 ,                      
341.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Laos                          ,Laos                     ,Hydraulique    ,Hydraulic                ,Électrique     ,Electric       ,  2026.4              ,GWh   ,Nette                    ,Net                  ,Vientiane        ,17.9667  ,102.6   ,  754000.0 ,LA      ,LAO     ,       418.0 ,ISO 3166-2:LA ,Asia     ,South-eastern Asia              ,                    ,        142 ,            035 ,                      
 76.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Maroc                         ,Morocco                  ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,    87.6135536931     ,GWh   ,Nette                    ,Net                  ,Casablanca       ,33.6     ,-7.6164 , 3181000.0 ,MA      ,MAR     ,       504.0 ,ISO 3166-2:MA ,Africa   ,Northern Africa                 ,                    ,        002 ,            015 ,                      
 77.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Maroc                         ,Morocco                  ,Autres ENR     ,Other Renewable Energies ,Chaleur        ,Heat           ,     5.55973282972181 ,GWh   ,Nette                    ,Net                  ,Casablanca       ,33.6     ,-7.6164 , 3181000.0 ,MA      ,MAR     ,       504.0 ,ISO 3166-2:MA ,Africa   ,Northern Africa                 ,                    ,        002 ,            015 ,                      
180.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Maroc                         ,Morocco                  ,Autres ENR     ,Other Renewable Energies ,Chaleur        ,Heat           ,     5.80065185224181 ,GWh   ,Nette                    ,Net                  ,Casablanca       ,33.6     ,-7.6164 , 3181000.0 ,MA      ,MAR     ,       504.0 ,ISO 3166-2:MA ,Africa   ,Northern Africa                 ,                    ,        002 ,            015 ,                      
298.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Maroc                         ,Morocco                  ,Autres ENR     ,Other Renewable Energies ,Chaleur        ,Heat           ,     6.714305         ,GWh   ,Nette                    ,Net                  ,Casablanca       ,33.6     ,-7.6164 , 3181000.0 ,MA      ,MAR     ,       504.0 ,ISO 3166-2:MA ,Africa   ,Northern Africa                 ,                    ,        002 ,            015 ,                      
358.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Maroc                         ,Morocco                  ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,    73.533            ,GWh   ,Nette                    ,Net                  ,Casablanca       ,33.6     ,-7.6164 , 3181000.0 ,MA      ,MAR     ,       504.0 ,ISO 3166-2:MA ,Africa   ,Northern Africa                 ,                    ,        002 ,            015 ,                      
 78.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Émirats arabes unis           ,United Arab Emirates     ,Solaire        ,Solar                    ,Électrique     ,Electric       ,   406.3106144        ,GWh   ,Nette                    ,Net                  ,Dubai            ,25.23    ,55.28   , 1379000.0 ,AE      ,ARE     ,       784.0 ,ISO 3166-2:AE ,Asia     ,Western Asia                    ,                    ,        142 ,            145 ,                      
181.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Émirats arabes unis           ,United Arab Emirates     ,Solaire        ,Solar                    ,Électrique     ,Electric       ,   392.0816053216     ,GWh   ,Nette                    ,Net                  ,Dubai            ,25.23    ,55.28   , 1379000.0 ,AE      ,ARE     ,       784.0 ,ISO 3166-2:AE ,Asia     ,Western Asia                    ,                    ,        142 ,            145 ,                      
273.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Émirats arabes unis           ,United Arab Emirates     ,Solaire        ,Solar                    ,Électrique     ,Electric       ,   350.909            ,GWh   ,Nette                    ,Net                  ,Dubai            ,25.23    ,55.28   , 1379000.0 ,AE      ,ARE     ,       784.0 ,ISO 3166-2:AE ,Asia     ,Western Asia                    ,                    ,        142 ,            145 ,                      
373.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Émirats arabes unis           ,United Arab Emirates     ,Solaire        ,Solar                    ,Électrique     ,Electric       ,   134.1              ,GWh   ,Nette                    ,Net                  ,Dubai            ,25.23    ,55.28   , 1379000.0 ,AE      ,ARE     ,       784.0 ,ISO 3166-2:AE ,Asia     ,Western Asia                    ,                    ,        142 ,            145 ,                      
 79.0 ,20220.0 ,Groupe EDF          ,EDF group       ,Égypte                        ,Egypt                    ,Solaire        ,Solar                    ,Électrique     ,Electric       ,   159.977130106      ,GWh   ,Nette                    ,Net                  ,Cairo            ,30.05    ,31.25   ,11893000.0 ,EG      ,EGY     ,       818.0 ,ISO 3166-2:EG ,Africa   ,Northern Africa                 ,                    ,        002 ,            015 ,                      
182.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Égypte                        ,Egypt                    ,Solaire        ,Solar                    ,Électrique     ,Electric       ,   152.6506371352     ,GWh   ,Nette                    ,Net                  ,Cairo            ,30.05    ,31.25   ,11893000.0 ,EG      ,EGY     ,       818.0 ,ISO 3166-2:EG ,Africa   ,Northern Africa                 ,                    ,        002 ,            015 ,                      
274.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Égypte                        ,Egypt                    ,Solaire        ,Solar                    ,Électrique     ,Electric       ,   148.867            ,GWh   ,Nette                    ,Net                  ,Cairo            ,30.05    ,31.25   ,11893000.0 ,EG      ,EGY     ,       818.0 ,ISO 3166-2:EG ,Africa   ,Northern Africa                 ,                    ,        002 ,            015 ,                      
159.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Portugal                      ,Portugal                 ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,   359.538648566      ,GWh   ,Nette                    ,Net                  ,Lisbon           ,38.7227  ,-9.1449 , 2812000.0 ,PT      ,PRT     ,       620.0 ,ISO 3166-2:PT ,Europe   ,Southern Europe                 ,                    ,        150 ,            039 ,                      
254.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Portugal                      ,Portugal                 ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,   485.241            ,GWh   ,Nette                    ,Net                  ,Lisbon           ,38.7227  ,-9.1449 , 2812000.0 ,PT      ,PRT     ,       620.0 ,ISO 3166-2:PT ,Europe   ,Southern Europe                 ,                    ,        150 ,            039 ,                      
353.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Portugal                      ,Portugal                 ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,   513.2              ,GWh   ,Nette                    ,Net                  ,Lisbon           ,38.7227  ,-9.1449 , 2812000.0 ,PT      ,PRT     ,       620.0 ,ISO 3166-2:PT ,Europe   ,Southern Europe                 ,                    ,        150 ,            039 ,                      
161.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Turquie                       ,Turkey                   ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,   372.081            ,GWh   ,Nette                    ,Net                  ,Istanbul         ,41.105   ,29.01   ,10061000.0 ,TR      ,TUR     ,       792.0 ,ISO 3166-2:TR ,Asia     ,Western Asia                    ,                    ,        142 ,            145 ,                      
162.0 ,20210.0 ,Groupe EDF          ,EDF group       ,Turquie                       ,Turkey                   ,Solaire        ,Solar                    ,Électrique     ,Electric       ,    14.638            ,GWh   ,Nette                    ,Net                  ,Istanbul         ,41.105   ,29.01   ,10061000.0 ,TR      ,TUR     ,       792.0 ,ISO 3166-2:TR ,Asia     ,Western Asia                    ,                    ,        142 ,            145 ,                      
255.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Turquie                       ,Turkey                   ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,   770.444            ,GWh   ,Nette                    ,Net                  ,Istanbul         ,41.105   ,29.01   ,10061000.0 ,TR      ,TUR     ,       792.0 ,ISO 3166-2:TR ,Asia     ,Western Asia                    ,                    ,        142 ,            145 ,                      
270.0 ,20200.0 ,Groupe EDF          ,EDF group       ,Turquie                       ,Turkey                   ,Solaire        ,Solar                    ,Électrique     ,Electric       ,    28.498            ,GWh   ,Nette                    ,Net                  ,Istanbul         ,41.105   ,29.01   ,10061000.0 ,TR      ,TUR     ,       792.0 ,ISO 3166-2:TR ,Asia     ,Western Asia                    ,                    ,        142 ,            145 ,                      
354.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Turquie                       ,Turkey                   ,Éolienne       ,Wind                     ,Électrique     ,Electric       ,   749.158            ,GWh   ,Nette                    ,Net                  ,Istanbul         ,41.105   ,29.01   ,10061000.0 ,TR      ,TUR     ,       792.0 ,ISO 3166-2:TR ,Asia     ,Western Asia                    ,                    ,        142 ,            145 ,                      
370.0 ,20190.0 ,Groupe EDF          ,EDF group       ,Turquie                       ,Turkey                   ,Solaire        ,Solar                    ,Électrique     ,Electric       ,     5.6              ,GWh   ,Nette                    ,Net                  ,Istanbul         ,41.105   ,29.01   ,10061000.0 ,TR      ,TUR     ,       792.0 ,ISO 3166-2:TR ,Asia     ,Western Asia                    ,                    ,        142 ,            145 ,                      
